codigo_ocorrencia,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_classificacao
201012091039589,PANE SECA,COMBUSTÍVEL,FUEL,-16.8319,-49.0428,GOIÂNIA,GO,BRASIL,****,2010-12-09,14:35:00,,ATIVA,IG-526/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200902282886567,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2009-02-28,09:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201009096010837,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-09-09,19:06:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201212044546355,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2012-12-04,10:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201305164346785,COLISÃO DE VEÍCULO COM AERONAVE,COLISÃO NO SOLO,GCOL,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2013-05-16,14:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201408296527901,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2014-08-29,13:36:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201310092562563,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.3739,-49.2042,GOIÂNIA,GO,BRASIL,SWNV,2013-10-09,16:30:00,,FINALIZADA,IG-178/CENIPA/2013,SIM,2016-06-03,0,1,NÃO,2018-08-28,INCIDENTE
201508275244710,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2015-08-27,14:00:00,,ATIVA,A-117/CENIPA/2015,NÃO,,0,1,SIM,2018-08-28,ACIDENTE
201505084742361,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2015-05-08,11:00:00,,FINALIZADA,A-069/CENIPA/2015,SIM,2016-04-22,0,1,NÃO,2018-08-28,ACIDENTE
201109174754287,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2011-09-17,14:45:00,,ATIVA,IG-588/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201708170732198,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2017-07-24,10:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201703261446046,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2017-03-24,15:00:00,SIM,FINALIZADA,IG-049/CENIPA/2017,SIM,2018-05-10,0,1,SIM,2018-08-28,INCIDENTE
201111279665205,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-11-27,17:02:00,,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28,INCIDENTE
201205209591320,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2012-05-20,21:17:00,,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28,INCIDENTE
201808221232062,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6258,-49.3486,GOIÂNIA,GO,BRASIL,SWNV,2018-08-17,18:20:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201407165579562,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2014-07-16,19:58:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201208237269039,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2012-08-23,00:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201108068700349,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-08-06,19:18:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201406246426140,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2014-06-24,21:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201703270024366,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.7175,-49.1944,GOIÂNIA,GO,BRASIL,****,2017-03-24,11:40:00,SIM,ATIVA,IG-050/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201511309937085,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2015-11-30,12:22:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201008046535837,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-08-04,14:08:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201311285017236,OUTROS,OUTROS,OTHR,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2013-11-28,15:13:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201409188155516,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2014-09-18,14:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201112055435640,OUTROS,OUTROS,OTHR,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-12-05,19:28:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201109149373535,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.6261,-49.2461,GOIÂNIA,GO,BRASIL,SBGO,2011-09-14,17:10:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,3,1,NÃO,2018-08-28,ACIDENTE
201112247600261,INDETERMINADO,INDETERMINADO,UNK,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-12-24,13:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201107165731266,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SWNV,2011-07-16,13:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201808241704332,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6328,-49.2194,GOIÂNIA,GO,BRASIL,SBGO,2018-08-23,14:58:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201004092544913,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2010-04-09,21:00:00,,ATIVA,IG-532/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200904242858707,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2009-04-24,13:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201307061893535,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SWNV,2013-07-06,15:25:00,,FINALIZADA,IG-126/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2018-08-28,INCIDENTE
201301259419366,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2013-01-25,13:26:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201308318675464,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-16.6319,-49.2208,GOIÂNIA,GO,BRASIL,SBGO,2013-08-31,12:33:00,,FINALIZADA,IG-157/CENIPA/2013 ,SIM,2016-07-22,4,1,NÃO,2018-08-28,INCIDENTE
200806014325227,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2008-06-01,15:08:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201103207450135,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-03-20,23:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201507056288865,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-17.2319,-49.2208,GOIÂNIA,GO,BRASIL,SBGO,2015-07-05,00:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201306224774446,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2013-06-22,16:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201510071154000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2015-10-07,10:54:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201409131951711,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2014-09-13,21:14:00,SIM,FINALIZADA,IG-156/CENIPA/2014,SIM,2018-05-17,0,1,SIM,2018-08-28,INCIDENTE
201204197243969,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2012-04-19,21:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201506118584229,PANE SECA,COMBUSTÍVEL,FUEL,-16.6289,-49.3447,GOIÂNIA,GO,BRASIL,SWNV,2015-06-11,17:55:00,,FINALIZADA,A-086/CENIPA/2015,SIM,2016-06-03,0,1,NÃO,2018-08-28,ACIDENTE
200810087525692,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2008-10-08,21:05:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201301254450716,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2013-01-25,13:55:00,,FINALIZADA,IG-017/CENIPA/2013,SIM,2014-04-28,1,1,NÃO,2018-08-28,INCIDENTE
201510077414720,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2015-10-07,11:56:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201712111622002,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.0267,GOIÂNIA,GO,BRASIL,SBGO,2017-12-09,09:30:00,SIM,FINALIZADA,IG-164/CENIPA/2017,SIM,2018-05-10,1,1,NÃO,2018-08-28,INCIDENTE
201005205413798,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-05-20,20:05:00,,ATIVA,A-536/CENIPA/2017,NÃO,,0,1,SIM,2018-08-28,ACIDENTE
201110097720116,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2011-10-09,19:10:00,,ATIVA,IG-593/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200801083362778,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2008-01-08,02:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201306216332129,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2013-06-21,17:20:00,,FINALIZADA,A-115/CENIPA/2013,SIM,2013-07-16,0,1,SIM,2018-08-28,ACIDENTE
201103111679658,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-03-11,14:49:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201807100121147,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6278,-49.3447,GOIÂNIA,GO,BRASIL,SWNV,2018-07-08,19:04:00,SIM,ATIVA,A-116/CENIPA/2018,NÃO,,0,1,SIM,2018-08-28,ACIDENTE
200910061107689,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.8658,-47.9122,GOIÂNIA,GO,BRASIL,****,2009-10-06,11:15:00,,FINALIZADA,A-569/CENIPA/2014,SIM,2014-09-29,1,1,NÃO,2018-08-28,ACIDENTE
201102269608626,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-02-26,16:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201106182105856,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-06-18,18:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201512121547772,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2015-12-12,14:34:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201508067006897,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2015-08-06,11:35:00,,FINALIZADA,A-109/CENIPA/2015,SIM,2017-08-01,1,1,SIM,2018-08-28,ACIDENTE
201005262669683,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-05-26,15:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201104064132917,OUTROS,OUTROS,OTHR,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-04-06,23:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201207036324013,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2012-07-03,09:01:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201208029058689,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.6847,-49.3467,GOIÂNIA,GO,BRASIL,SWNV,2012-08-02,12:40:00,,FINALIZADA,A-531/CENIPA/2014,SIM,2015-07-15,0,1,NÃO,2018-08-28,ACIDENTE
201105222342469,PANE SECA,COMBUSTÍVEL,FUEL,-16.7028,-49.3925,GOIÂNIA,GO,BRASIL,****,2011-05-22,15:30:00,,FINALIZADA,A-091/CENIPA/2012,SIM,2012-08-29,3,1,NÃO,2018-08-28,ACIDENTE
201309065419263,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2013-09-06,13:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201408234183078,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-16.5006,-49.4328,GOIANIRA,GO,BRASIL,****,2014-08-23,13:30:00,,ATIVA,A-143/CENIPA/2014,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201607281450466,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-28.6753,-49.0603,JAGUARUNA,SC,BRASIL,SBJA,2016-07-23,13:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200812239697244,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-24.0853,-54.2468,GUAÍRA,PR,BRASIL,****,2008-12-23,13:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201104015735034,PANE SECA,COMBUSTÍVEL,FUEL,-21.8847,-51175,CAIABU,SP,BRASIL,****,2011-04-01,12:30:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201711131221427,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.9358,-50.2003,GOIÁS,GO,BRASIL,****,2017-11-10,16:27:00,NÃO,ATIVA,A-139/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201107152521451,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-26.55,-49.0833,JARAGUÁ DO SUL,SC,BRASIL,****,2011-07-15,12:25:00,,FINALIZADA,A-543CENIPA2015 ,SIM,2016-11-11,1,1,NÃO,2018-08-28,ACIDENTE
201706011838156,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-12.7939,-57.1075,NOVA MARINGÁ,MT,BRASIL,****,2017-05-08,18:30:00,SIM,FINALIZADA,A-080/CENIPA/2017,SIM,2018-07-27,0,1,NÃO,2018-08-28,ACIDENTE
201704101944248,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-8.0436,-45.3575,RIBEIRO GONÇALVES,PI,BRASIL,****,2017-04-08,20:30:00,SIM,FINALIZADA,A-056/CENIPA/2017,SIM,2017-08-01,2,1,NÃO,2018-08-28,ACIDENTE
201611221935234,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-27.1728,-51.5517,JOAÇABA,SC,BRASIL,SSJA,2016-11-17,16:37:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201011091135942,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-27.1739,-51.5067,JOAÇABA,SC,BRASIL,****,2010-11-09,13:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
200910112409348,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5166,-50.0426,GUAPIRAMA,PR,BRASIL,****,2009-10-11,21:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201106106005899,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,****,2011-06-10,15:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201310222221076,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-26.2231,-48.7975,JOINVILLE,SC,BRASIL,SBJV,2013-10-22,19:40:00,,FINALIZADA,A-192/CENIPA/2013,SIM,2014-03-17,1,1,NÃO,2018-08-28,ACIDENTE
201705112201362,OUTROS,OUTROS,OTHR,-26.2231,-48.7978,JOINVILLE,SC,BRASIL,SBJV,2017-05-09,18:38:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201506105089958,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.2231,-48.7978,JOINVILLE,SC,BRASIL,SBJV,2015-06-10,17:46:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201707141617487,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-26.2231,-48.7978,JOINVILLE,SC,BRASIL,SBJV,2017-07-07,19:05:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201107041977902,OUTROS,OUTROS,OTHR,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,****,2011-07-04,14:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201401131083496,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2014-01-13,21:47:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201006076597187,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2010-06-07,12:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201007253688274,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2010-07-25,15:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201012013738610,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2010-12-01,17:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201709131831351,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-26.2231,-48.7978,JOINVILLE,SC,BRASIL,SBJV,2017-09-11,20:03:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201502034480776,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-26.2261,-48795,JOINVILLE,SC,BRASIL,SBJV,2015-02-03,17:45:00,,FINALIZADA,A-017/CENIPA/2015,SIM,2015-10-13,1,1,NÃO,2018-08-28,ACIDENTE
201503291614429,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.2211,-48.8019,JOINVILLE,SC,BRASIL,SBJV,2015-03-29,18:36:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201309178911014,OUTROS,OUTROS,OTHR,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2013-09-17,20:37:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201609141242254,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.2231,-48.7978,JOINVILLE,SC,BRASIL,SBJV,2016-09-07,16:36:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201803102303015,INDETERMINADO,INDETERMINADO,UNK,-26.3475,-48.7894,JOINVILLE,SC,BRASIL,****,2018-03-08,18:55:00,NÃO,ATIVA,A-042/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201404133711085,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2014-04-13,15:19:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
